index,is_hatespeech,class,text
8525,1,0,coons rt hoes love putting spaghetti salad fucking platesmh
8526,0,0,coors light trash yuck i even like beer
8527,1,0,corey trash
8528,0,0,correction gtgtgtgtwhen sky yellow death upon us no im scared
8529,1,0,correction he better bring one classy bitch home momma aint going dealing random hoes house
8530,1,0,cost 250 rt i aint buying pussy i got many followers that u vegas dont miss opportunities
8531,1,0,coulda fckd yo bitch
8532,1,0,couldnt care less bitch
8533,1,0,couldnt pull nigga ya wettest dreams hoe
8534,1,0,counting money bitches sleep
8535,0,0,country bumpkin word day yokel
8536,1,0,country music rap music talk basic shit repetitively carstrucks bitcheswomen beerdrugs guns lol
8537,1,0,cousins looking bitches i hope rt the fuck is this
8538,1,0,cowboys best nfc about time faggots got shit together
8539,1,0,crack cocaine steal bitch
8540,1,0,craig fire shit hoe
8541,1,0,crangrape gt good pussy
8542,1,0,crank little hank sit hood drink im get redneck
8543,0,0,craving brownies
8544,1,0,crazy ass rt i acting mean ratchet ghetto i crack
8545,1,0,crazy bitch buckcherry
8546,1,0,creeping death still stuck head bitch
8547,1,0,creeping side bitch hope i get caught cheating
8548,1,0,crew neck ass nigguh
8549,1,0,crop top high waisted shorts way look like underage cunt lmfao
8550,1,0,cruises recent comments make bigger douchebag charlie sheen amp even tiger blood
8551,1,0,cruisin round street 64 jockin bitches slappin hoes
8552,1,0,cruising go kart walmart selling cupcakes go ahead admit faggot shit tighter butt rape
8553,1,0,crying g20 americans like amp might call names call crybaby bitch 0bama
8554,1,0,crystal got hoes
8555,1,0,cuffin hoes man thats went bad at you prolly gettin laughed cuz everybody smashed
8556,1,0,cuffing no my ring finger stay solo why relationship letting hoes go
8557,1,0,cuh scrum fallsevens distonga niniwubbsme were finna smash bitches rugby
8558,1,0,cunts cunts everywhere
8559,1,0,curly girls bitches need get
8560,1,0,current emotionbroke ass bitch
8561,0,0,currently hit jig word
8562,1,0,currently listening the imperial march traditionally played preparing slash bitches
8563,1,0,currently sitting wishing bitch would
8564,1,0,currently sup twat licker
8565,1,0,curse avi coke hes fag put yet
8566,1,0,cus gt hoes
8567,1,0,cussed fat redneck last day yolo
8568,1,0,customer service i really need bitch get fxck business just open new account leave alone
8569,1,0,customers tryna act like understand theyre saying bitch you understand im saying
8570,1,0,cut deses bitches like hibachi
8571,1,0,cut bitch
8572,1,0,cut niggas aint yo friends cut bitches pretend
8573,1,0,cut hoes right i really need ion really know girl i believe u
8574,1,0,cute japanese teen gets tiight pussy fucked suckingcock
8575,1,0,cute ass niggah
8576,1,0,cute buff guy walked opened mouth flipping retard
8577,0,0,cute dumb females trash
8578,1,0,cute teen gets pussy flooded withcum
8579,1,0,cutler less skill qb retarded quadriplegic
8580,0,0,cuz trash im bashing saying need go back jail
8581,1,0,cuz 187 im killin hoes
8582,1,0,cuz pussys pussy man get need
8583,1,0,cuz dont wanna b saved rt why saving hoes bad
8584,1,0,cuz u hoe
8585,1,0,cuz hoe rt fair exchange yall sex dude buy bag pay rent whats that
8586,1,0,dcc bitches knocked grass
8587,0,0,derek jeter clap clap clapclapclap yankees
8588,1,0,diversity chcgo blck pstr flooded w dth threats ovr endorsement of gop candidate u sellout uncle tom ass ngger
8589,1,0,dmv nigguh dress funny hell
8590,1,0,do it do it youll still e fag it ill pass heidi
8591,0,0,drugsgt is giants losing just ask barrybonds hedge bet fundgt worldseriesgame6 faggots
8592,1,0,da bitch mouf smellin like da porta potties da mustang field
8593,1,0,da fuq ho
8594,1,0,da house next door sold honkies
8595,1,0,daaamn lmao right back old ways rt look hoe ass nigga covering wiz face hoe
8596,1,0,dab r us nigguh
8597,0,0,dad bought brownie shake lovehim
8598,0,0,dad brought home watermelon eegee i like going trash
8599,0,0,dad called border hopper
8600,1,0,dad yelled in bout fry chicken like nigger
8601,1,0,dad why eyes red son i smoked weed dad dad dont lie me crying faggot
8602,1,0,daddy cracker bad bitches
8603,0,0,dafuq floppy bird
8604,1,0,daiya nagore gets pussy fucked sucks cock forpleasure
8605,0,0,dallas hoe rt why
8606,1,0,dam gotta hope niggah dont snitch
8607,1,0,dam niggah trippin ecstasy
8608,1,0,damn its kinda trash man rt how many actually threesome honestly
8609,1,0,damn amp nigger music waking whole school morning
8610,0,0,damn charlie wilson still around
8611,1,0,damn i hate bitch like argue shit
8612,1,0,damn i hate bitch like argue shit
8613,0,0,damn i think redskins lost
8614,1,0,damn i use big fan ronda far big cunt tuf
8615,1,0,damn im da mood eat sum pussy got fresh platter teamfluffnevabluff
8616,0,0,damn joe buck making sound like greinke trash played royals chill joe
8617,1,0,damn kaepernick trash man
8618,1,0,damn karlie redd hoes done seen man junk
8619,1,0,damn bird nearly gave heart attack and said oh bitch oh
8620,1,0,damn bitch gotta bootay
8621,1,0,damn bitch thnx
8622,1,0,damn bitch nosey please touch phone please
8623,1,0,damn bro im hungry hoe rt aint got shit eat crib fuckkkk
8624,1,0,damn change change niccas
8625,1,0,damn girl ill porch monkey
8626,1,0,damn hoe you ugly even hello kitty said goodbye
8627,0,0,damn internal alarm clock woke 635am feeling chunky 3am cheerios splurge guilt led treadmill gym nosleep
8628,0,0,damn cold fo colored man
8629,1,0,damn lol take picture last longer staring like weird ass bitch
8630,1,0,damn rednecks outside shooting guns keep waking kids up no sleep us tonight thanks 2a work 8am going great
8631,1,0,damn oreos would fucking clutch right now
8632,1,0,damn bitch dumb
8633,1,0,damn bad thing side hoes cant get mad hit day
8634,1,0,damn act like bron tore acl toughen bitch lol
8635,1,0,damn bitch crazy
8636,1,0,damn bitch nasty lol
8637,0,0,damn shiner rock bud light platinum ciroc
8638,1,0,damn knew whole time i angry negro dude
8639,1,0,damn hoe
8640,1,0,damn birds stay shitting car
8641,1,0,damn lol censored rt redskins bitch lets fucking go fuck eagles bout burn bitch down httr
8642,1,0,damnpayback bitch
8643,1,0,dani alves pulled hairstyle neymar looks like faggot
8644,0,0,daniel theres cow tipping hoe downs jackson this city living lol
8645,1,0,danny brown better put music ods dude fuckin bird
8646,1,0,danny chris i allowed public together cunts
8647,1,0,dark skinned girls blonde hair need stop it the bitch rock dijonay the proud family
8648,0,0,darkies dgaf rt gotta chill wit yellow 4thofjulyfly outfit man rt
8649,1,0,dat bitch thot
8650,1,0,dat bitch gotta lay back pee
8651,1,0,dat bitch noo cheeks
8652,1,0,dat bitch mouth made da honor roll
8653,1,0,dat bitch wild shit lls
8654,0,0,dat da bad thing bout colored day bring fight vite da victory partay
8655,1,0,dat hoe smelt like period
8656,1,0,dat nicca jordan cleats
8657,1,0,dat nicca paper fuwop n da booth
8658,1,0,date thug know pussy comes defending you felonsplease
8659,1,0,dating would like darnell dating fatal attraction bitch brandy lol
8660,1,0,dats i argue wit dese bitches lol
8661,1,0,dave chappelle turned beast wishes someone would tell im rick james bitch whoop ass
8662,1,0,david bitch made heismybitch
8663,1,0,david bitch
8664,1,0,dawg ass hoes
8665,1,0,dawg oriental flavored noodles go fuckin hard b rt lmfaoo fuckin coon smh
8666,0,0,dawg rt man another trash thursday night game
8667,1,0,dawg fuck happened so so go too worried bout bitches fashion go missing action
8668,1,0,day juan jim im total bitch mode hopefully week ty
8669,1,0,dayum u gyp u gone mfs thinking im wiping face wpissy diapers n shyt grrrrrr
8670,1,0,de niros wife casino second biggest cunt time first still georges mother blow
8671,1,0,dead af stupid bitches still talking shit
8672,1,0,deandre jordan banged dat bitch
8673,0,0,dear god forgive us moral slope values shacking pretty word perpetual fornication lets
8674,1,0,dear utah polynesians again stop acting black speaking ghetto speak fob aint ghetto niggaz
8675,1,0,dear von miller karmas bitch
8676,1,0,dear grumpy bitch gibsons one wants hear personal life
8677,1,0,dear inconsiderate ghetto fuck train across me ya know phone options speaker phone right
8678,1,0,dear ugly hoes stop playing hard get already hard want
8679,1,0,dear whores dont tell i cant dance dancing open legs shake ass like video ho shitty rap
8680,0,0,debating feminism gay professor uninformed girls low iq rednecks idea fun wednesday night
8681,0,0,decent trade yankees proven veteran ichiro prospects
8682,1,0,dedication 4 hoe
8683,1,0,dee gordon getting he fuck bitch status sbs
8684,1,0,deedee patrick ed sheen timmys dad beavis amp butthead peter griffin this list some mentally retarded cartoon characters
8685,1,0,deez fat hoes kill me i aint seen much crack since locked meech uplmfao
8686,1,0,deez hoes actin up
8687,1,0,deez niggas pussy fuck em deez niggas ass buss em
8688,0,0,defiantly going see new planet apes tonight
8689,0,0,define wigga
8690,1,0,deions bitch
8691,1,0,dekalb police hoes
8692,1,0,delete bitch ass nigga rt if redskins beat us i delete fucking ig
8693,1,0,delete this lmao rt bruno mars el debarge cop blow niccabut mind tho
8694,0,0,delusional teabagger thinks stop gay marriage wisconsin lgbt teaparty gaymarriage ssm
8695,1,0,dem hoes peeping dougie
8696,1,0,dem hoes this nigga fucking retired widows new race fuck black woman
8697,1,0,dem niccas run plays quick
8698,1,0,denzel mf thang new movie boy i swear oml played shit outta bitch movies ready killer
8699,1,0,denzie boutta takin erry body bitch now
8700,1,0,des hoes silly gooses
8701,1,0,des popcorn hoes da way time mannn
8702,1,0,dese bitches actin like loyal give dat hoe oscar
8703,1,0,dese niggaz dat guala shit
8704,0,0,designer belt trash fit still trash
8705,0,0,despite zebra red rocket special portland beats jersey shore floppers
8706,1,0,destinys child song say my name insecure bitches anthem
8707,1,0,detroit lions bitch
8708,1,0,detroit nicca im good a
8709,1,0,devin hesters bitch
8710,1,0,dey gave da wrong nicca money
8711,1,0,dey put us lockdown cus dey searchin bitches cars fa dat dope
8712,0,0,dey wants rename main street mlk blvd i told dem dat even scare da colored folks away
8713,1,0,dez caked bitch something cause hes playing like dez bryant
8714,1,0,dhugga dhugga baby d h u g e r kiss nigga bitch perfect cpr
8715,0,0,diabetes galore rt colorado health officials recommend pot brownie ban
8716,1,0,dick game make faithful bitch start cheat
8717,1,0,dick little ugly hoes tryna find me
8718,1,0,did i see white bitch getting licked legs dog nasty fuck
8719,1,0,did miguel hulkamania leg drop bitch top rope
8720,0,0,did everyone elses parents use refer power puff girls powder puff girls mine exceptionally retarded
8721,1,0,did say tastiest cuts cunts
8722,1,0,did say wayne chung bitch
8723,1,0,did la mulatta refer darkie
8724,1,0,did one biggest hoes around really retweet that
8725,0,0,did italian bird call janet calzone uncletweet
8726,1,0,did bitch really ask i badge building going floor white people change all
8727,1,0,did become best friends hoes boat well probably love em tho
8728,1,0,did hear bundy redneck someone show niggas play
8729,1,0,did punk bitches take salmon cream cheese
8730,0,0,didnt get hit slopes today snowboarding lessons first thing morning excited
8731,1,0,didnt know alberta brampton bitches flourish
8732,1,0,die twice bitch thank you filthiest hoe time
8733,1,0,diets alcoholicsa bitch tipsy quick eating veggies shit
8734,1,0,difference niggers niggas tupac og
8735,0,0,ding ding ding sagittarius trash
8736,1,0,dino rare form rt mind business hoe rt annually rt smh webb hurt
8737,1,0,dirty hoe
8738,1,0,dirty pop counter bitch dirty
8739,1,0,dis one sexy bitch
8740,1,0,dis bitch wizard snd nudes like dis lol couch floatin wtf
8741,1,0,dis bitch blowin man fuck u
8742,1,0,dis bitch side ill never broken
8743,1,0,dis bitch got flintstone sandals
8744,1,0,dis broad done tagged dis nicca n video sis giving dome tragic
8745,1,0,dis hoe got uh dinguling nose
8746,1,0,dis hoe wasnt dis violent lottery ticket
8747,0,0,dis nicca went dat i keep tryin
8748,0,0,dis nicca lame
8749,1,0,dis niga da gas station trippin tol bitch bitch dnt wana ride wit niga n caddy on4s trued bitch jus shut fck lol
8750,1,0,dis nigga look retarded
8751,1,0,disgusting gtfohhhhh rt mom bought pet nigger
8752,0,0,disturbing feeling pressure isis fanboys al qaeda fanboys resort celebrating 911 reclaim jihadi bona fides
8753,1,0,dj khaled fool 500k ring nikki that bitch spends good million ugly ass wigs
8754,1,0,dj khaled retarded
8755,1,0,dnt play yo girl heart thats pussy
8756,1,0,do i say soo r muthaafuckin j hoe
8757,0,0,do birds dongs how mate help me im adult know animal sex works
8758,0,0,do girls wear bathrobes still cuz i really cute fuzzy 60 bathrobe victorias secret even ok wear
8759,1,0,do glasses make cunt look fat
8760,1,0,do love hoes
8761,1,0,do yall remember twitter took away verified check chris brown broke lmao stupid bitch
8762,1,0,do ever look zayn like he cunt reel emabiggestfans1d
8763,1,0,do expect cute you oh hell no im bitch cuteness gets planted relationship relationship hate
8764,0,0,do nickname what it tator tator tot tightey whitey whitey jr taylor whitey pants agent ti
8765,0,0,do know i grew skippy
8766,0,0,do really believe people evolved apes not really im quiet convinced evolution man
8767,1,0,do dick hang low wobble fro tie knot stick hoe
8768,1,0,does sza freckles pussy too
8769,0,0,does bother anyone else planet apes timeline makes sense
8770,1,0,dog i think nigga dyke i wondering rt is person sing no flex zone male female
8771,1,0,doing thang shoutout real bitch
8772,1,0,dom calls bitch boy
8773,0,0,dominoes moonlit lake velvet underground honey whiskey white trash heaven i accept ridiculebut tonight
8774,0,0,dont believe aps hohum tone latest poll great news republicans hot air
8775,1,0,dont k bitch
8776,1,0,dont hillarys verbal responses aggressive interactions suggest either brain damage need meds or maybe bitch
8777,1,0,dont act shy bitch slop up
8778,1,0,dont broke hoe hating paid hoepimpchampaign
8779,1,0,dont fool wrap tool unless wanna ratchet white bitch clinic 4 baby daddies shes apparently exempt
8780,1,0,dont little bitch ill you
8781,1,0,dont pussy
8782,1,0,dont fooled i kickit niggas bitches older
8783,1,0,dont mad cause yo bitch choosin
8784,1,0,dont mad cause yo bitch choosin i put ass jacuzzi splash
8785,1,0,dont bitch amp speak i initiate friendly hello
8786,1,0,dont using teeth hoe thats childish
8787,1,0,dont blame blame ya bitch cant help want nigga
8788,1,0,dont bring dat police ass nicca round
8789,1,0,dont concern wit mingling bitches
8790,0,0,dont dance iggy its trash like music
8791,1,0,dont ever ashamed are unless hoe
8792,1,0,dont ever kiss girl 3some hug hoe none
8793,0,0,dont follow astros said theyre trash said well look astros
8794,1,0,dont fucc wit coward cuz bitch n left la
8795,1,0,dont fuck widd baby ass bitch words deja lol
8796,1,0,dont fuck girls wear beanies
8797,1,0,dont fw sloppy hoes you might catch somethin
8798,1,0,dont get mf attitude bitch im justify shit
8799,1,0,dont get yo bitch ass killed new atlanta baby
8800,1,0,dont get main bitch side bitch confused theres big difference
8801,1,0,dont hit talking bout who bitch yo pic get yo ass treated
8802,1,0,dont judge me vindictive vengeful comes bitches disrespecting me
8803,1,0,dont kiss hoes mouth unless to
8804,1,0,dont know ugly bitches know broke niggas dont know snitch niggas
8805,1,0,dont let hoes lie you
8806,1,0,dont let power dollar turn hoe
8807,1,0,dont let natural hair care shit fool you some hoes need perm
8808,1,0,dont lose sleep bout bitches bc come go
8809,1,0,dont love hoes lean bitches
8810,1,0,dont love yo bitch fuck yo bitch i got time
8811,1,0,dont make make fall love bitch like
8812,1,0,dont make take yo bitch nigga
8813,1,0,dont mind black peoplehate niggers
8814,0,0,dont mind twinkies gonna gone concerned rest hostesses product line
8815,1,0,dont nigga want artificial bitch let repeat that not one
8816,1,0,dont play emotions rt i gotta make blat plash i get back that hoe gone
8817,1,0,dont put much effort bitches aint gettin none back give exactly give
8818,0,0,dont really care fighters black white yellow dalmatian if good good
8819,1,0,dont subtweet name i real ugly bitch
8820,0,0,dont talk homecoming actually it otherwise antinf people reason mock party
8821,1,0,dont talk like that rt i search lying evil cunt guess what you came top x
8822,1,0,dont tell ryan tannehills better dogshit alex smiths trash ass too fuck
8823,1,0,dont throw pussy let come get
8824,1,0,dont touch bitch im famous
8825,1,0,dont touch sloppy hoes you might catch somethin
8826,1,0,dont trust bitch whos nail polish chipping off
8827,1,0,dont trust hoes
8828,1,0,dont try pull fake friend shit bitch
8829,1,0,dont worry bitches i use fuck wit
8830,1,0,dont worry bout i got arranged bitch mind business stay lane bitch vote5sos emabiggestfans1d
8831,1,0,dont hate dumb ass voice everyone uses try mock something said
8832,1,0,dont hate someone care dating hoe listen you
8833,0,0,done yankees
8834,1,0,dont believe hoes
8835,1,0,dont ever really talk intentions boy nigga might turn around take pussy
8836,1,0,dont fuck wit broke bitches
8837,1,0,dont talk im talking better mute hoe
8838,0,0,dooms rt white nubuck leather upper foam makes pass me white soles too
8839,0,0,double stuff oreos mane say
8840,1,0,double tap imma honest hoe honest hoe
8841,1,0,double blow bitch
8842,0,0,doug martin trash
8843,1,0,down catch body bitch
8844,0,0,draft drinking game chug beer everytime see black woman crying
8845,0,0,drake ti 3 stacks kendrick rt name rapper alot people likebut think trash
8846,1,0,drake gets bitches
8847,1,0,drake vs tyga beef yung berg lil fizz chris brown bitch rants twitter ilovemakonnen getting drug stage light skins taking ls
8848,1,0,drake singing shit bitches would buy nwtslmao nobody even remembers album
8849,1,0,dream job pedophile dressing like mickey mouse hugging kids day
8850,0,0,dreamed i eating brownie started salivating woke almost coughing death today struggle
8851,1,0,dreaming pussy i slept on cat nap
8852,1,0,dress like hoe im goin like hoe like nite forget halloween
8853,1,0,dress like gonna see bitch hate everyday
8854,0,0,dress shirt saggy jeans backwards yankee hat thats lifting swag
8855,1,0,drink bitches
8856,1,0,drinking coronas these bitches quite tasty
8857,1,0,drinking thaitea watching male drama queens bitch facebook whole lot snitching going on
8858,0,0,drinking folie deux wine playing fall bird hahaha
8859,0,0,drita nicca lmao
8860,1,0,driving fucktardmobile tranny slips all
8861,1,0,drop dead gorgeous bitch aint dying nigga
8862,1,0,drop dead gorgeous bitch aint dying nigga
8863,1,0,drop off dat bitch walking wus driving
8864,1,0,drop niggah
8865,1,0,dropped hoes someone but good decision find next episode dragonballz
8866,1,0,dropped hoes hold let pick bitches back nigga sneaking geekin
8867,1,0,druggys hoes gotta dopest video ever
8868,1,0,drunk inlove gun bae bitch beyonc
8869,1,0,drunkkkk hotboxing kushy blunts straight bumpin aob hoe shit bro got mind fucked like black zetzu betrayed
8870,1,0,dude i work pussy
8871,1,0,dude live next hitting ugly ass hoes got damn
8872,1,0,dude said 130 bitch i took whole nap 530 midterms
8873,1,0,dude said ice jj fish created player 2k retarded lol
8874,0,0,dude talmbout i know everyone hates nickelback because theyre trash thats why
8875,1,0,dude bitch like im confused
8876,1,0,dudes calling bitches left right today mybabyisallgrownup
8877,1,0,dudes faggot pahahaha
8878,1,0,dudes problems deciphering sex tooside bitches get wifely loveyou cant keep secret overdoing dirt
8879,1,0,dudes kill i mess khloe kardashian aint money ive seen hoes yall hitting get real
8880,1,0,dudes probably think eating pussy sucking pussy lips
8881,1,0,dudes proudly volunteer baby daddy 234 5whether theyll father pussy property
8882,1,0,dudes stay trying hit someone elses bitch knowing already taken
8883,1,0,duh aka shitty nights rt city nights hella ghetto
8884,1,0,dumb ass bitch
8885,1,0,dumb ass bitch swear
8886,1,0,dumb ass fake bitches childish shit talk mad shit back best friends lmao
8887,1,0,dumb ass hoe
8888,1,0,dumb ass student gets trapped giant pussy sculpture germany wtf funny hornymen
8889,1,0,dumb bitch
8890,1,0,dumb bitch know colors
8891,1,0,dumb bitch
8892,1,0,dumb bitch leave alone
8893,1,0,dumb bitches one thing never become extinct
8894,1,0,dumb bitches think buddha says namaste
8895,1,0,dumb cunt
8896,1,0,dumb little broad move fuck along bitch
8897,1,0,dumb nigguh
8898,0,0,dumpster rt gahbage rt chicks smoke trash no between no debate
8899,1,0,dwight couldve instead ugly young hoe
8900,1,0,dyke bitches kill thinkin really got hoes lol
8901,1,0,dyke pastors the lords house tryna cuff pussy bruh bruh
8902,0,0,e250 54 motor tranny i 2008 54 triton motor transmission 5200 miles came e250
8903,1,0,ebhgjhbgjbejfb i saw this ach websingle xxxxx8898 marylandunempins and like bitch named mary landunem stole my money
8904,1,0,eda the 2 queers aa lol
8905,1,0,ej wanna michael sam bitch bad
8906,1,0,espn keep hiring dyke bitches gay spanish niggas talk sports
8907,0,0,exposed jihadi kidnap murder handbook plan infiltrate british army police via
8908,1,0,eagles fans always annoying faggots
8909,1,0,eagles fuck around amp lose itll kill cracker sophi crib smfh
8910,1,0,eagles fucking trash
8911,0,0,early bird catches worm
8912,0,0,early bird catches worm
8913,0,0,early bird get worm
8914,0,0,early bird gets worm second mouse gets cheese risengrind
8915,0,0,early bird gets worm right hopefully i get job soon today
8916,0,0,early bird gets worm
8917,0,0,early bird gets worm
8918,0,0,early bird gets worm gogetit
8919,0,0,early morning beer reward waking taking trash
8920,0,0,early worm gets bird bslfe goodmorning
8921,1,0,easy congo rt fuckin faggot rt all though i eat lunch road frequently
8922,1,0,easy bitch lmfaoooooooooo she girl
8923,1,0,easy pussy motivate
8924,1,0,eat dick bitch
8925,1,0,eat pussy mad eat pussy sad eat pussy sleep eat pussy horny eat her pussy
8926,1,0,eat dick bitch
8927,1,0,eat much pussy mustache pink
8928,1,0,eat pussy like cold pizza
8929,1,0,eat pussy like got munchies
8930,1,0,eat pussy like
8931,1,0,eat vegetables grow pussy
8932,0,0,eating brownies going gym idk
8933,1,0,eating pussy fun
8934,1,0,eating pussy top shoulders
8935,1,0,eattin pussy im startin get chubby
8936,1,0,ebola sounds like hood hoe
8937,0,0,egypt r muzzie bros still running things only tad better certainly respectors dem though
8938,1,0,eh bitch how worry psychotic ass looks like need be saved noisy bitch cantstanducunt
8939,1,0,either yall niggas hella funny tryna hoe around block know
8940,1,0,elizabeth stupid hoe
8941,1,0,elizabeth astupid hoe
8942,1,0,elizbian bitch likes women
8943,0,0,embrace it love it flip group mine runoff water colored turds make pick
8944,1,0,emd hoe
8945,1,0,emoji ass nigguh
8946,0,0,endless really trash none rt men many positives possibles yall fri thru sun night
8947,1,0,energy vampires around bitch
8948,0,0,enjoy 50 dc tickets code check us booth 640 vegan brownies samples amp more
8949,0,0,enjoying my bed just perfect for my teddy bear monkey it singlelife bed teddybear
8950,0,0,enjoying eccentricity americarna charlie daniels appearances two three episodes i watched
8951,0,0,epic mickey time nahh two half men shiver tht sounds like it
8952,1,0,erica desperate bragging bout flawging ass scrapy eating pussy wow ur baby daddy dumb bitch im sure u gave dome well
8953,1,0,errrnigga tryna fuck next nigga bitch knowin bitch next nigga bitch
8954,1,0,esp bitches leftover always hyping niggas i made pick another ugly nigga put top
8955,1,0,especially dem souf niccas dat shit outrageous
8956,1,0,especially wee cunt walks tensing time lol sup wae shit you 5 foot fuck all tank motherfucking arse
8957,1,0,europeans tastetest americas white trash snacks via this hilarious foodieish
8958,1,0,evan williams wit me find bitch minaj
8959,1,0,evan rt buy polo i eat pussy till receipt expire
8960,0,0,even humming birds like stuff
8961,1,0,even bitches bad attitudes bumpin tunes they high maintenance
8962,1,0,even gtta ak sittn bitch house
8963,0,0,even liberals humiliated charlie rangels claim gop backs slavery hot air
8964,1,0,even moms knows i fuck ghetto people
8965,0,0,even birds think waking early thing bunk
8966,1,0,even young kardashians hoes lol
8967,1,0,even pretty bitches mad self conscious instagram pic get enuff love gets takendown
8968,1,0,even know bitch
8969,0,0,even though lil waynes music turned trash no ceilings i am not a human being always favorites
8970,1,0,ever leave around yo bitch ima get stoned
8971,1,0,ever pop bag chips bitch bust open end facing fuckin floor
8972,1,0,every psychology class annoying cunt relates everything bc add parents got divorced noonecares
8973,1,0,every bitch love bank account overdraft
8974,1,0,every bitch born break man
8975,0,0,every character thesimpsons trash and theyre trash purpose if get that get joke
8976,1,0,every chick say bad bitch
8977,1,0,every day i wake celebrating why i dodged bullet crazy bitch
8978,1,0,every good story starts so bitch lol
8979,1,0,every gook losangeles deported killed
8980,1,0,every halfbreed cop america trying rape white women
8981,1,0,every nigga make female act like bitch thatsafact
8982,1,0,every nigga tryna fuck next nigga bitch knowing bitch next nigga bitch
8983,1,0,every nigga tryna fuck next nigga bitch knowing bitch next nigga bitch
8984,1,0,every nigga trynna fuc next nigga bitch knowing bitch next nigga bitch
8985,1,0,every one would adding collections hoes
8986,1,0,every pussy i feel like i aint get enough
8987,1,0,every real nicca need real bitch jayfacts
8988,1,0,every slant losangeles deported those scum right here chinatown bulldozed
8989,1,0,every spic cop losangeles raped thought raping white woman thats halfbreeds get jobs pigs
8990,1,0,every spic cop losangeles loyal latinkings
8991,1,0,every spic cop killed those pigs got job get even white people never anything them
8992,1,0,every time i fuck i gotta hit least like two bitches
8993,0,0,every time i play patapon game hear ushishi theme i think beatboxing monkey yo yo yo get uppa
8994,1,0,every time im posted using phone macys employee wanna scare bitches
8995,1,0,every time mom calls bitch something lol
8996,1,0,everybody everybody everybody everybody sit yo bitch ass listen true motherfuckin told kendrick lamar rolls crash
8997,1,0,everybody bout fuck fat bitch
8998,1,0,everybody fucking everybody bitch everybody shit thats life
8999,1,0,everybody got foreign bitches foreign cars
9000,1,0,everybody got say everybody hate ask every bitch gay
9001,1,0,everybody bitch house
9002,0,0,everybody loves pot brownies i bring crystal meth cupcakes party suddenly im weirdo
9003,1,0,everybody thats still facebook ghetto pregnant idc
9004,1,0,everyday i wake i got different bitch
9005,1,0,everyday i wake celebrating why i dodged bullet crazy bitch
9006,1,0,everyone needs to stop bitchin jeter youre witnessing last week baseball greatest player wear yankees uniform
9007,1,0,everyone calls b like oh wassup b i like wassup niggah
9008,0,0,everyone talking lebron james the voice im eating cream filling oreos
9009,1,0,everyone liked evil me this pussy fuck compassion
9010,1,0,everyone staring like whats bitch
9011,1,0,everyone tells exact thing i listen coon
9012,1,0,everyone says letsmakeitawkward queer justmadeitawkward
9013,0,0,everyone thinks im person id like look moles i understand like i colored hair big difference
9014,1,0,everyone north getting pregnant im glad bitch ass moved
9015,1,0,everything deserve reaction so think something im jumpno bitch im focused money sad ass
9016,1,0,everytime i clean room mom tells what bitch coming time lmao dick
9017,1,0,everytime i fuck i gotta hit least two bitches
9018,1,0,everytime i go i aint never wit new bitches cuzzints
9019,0,0,everywhere look see hillbilly deluxe big timin small town smalltownproblems neversaiditwasabadthing brooksndunn
9020,1,0,ew i hate ratchet ass hoes post stranger danger ewww bitch
9021,1,0,ew wtf lol lmfaooooo rt lmfaooooooooo bitches goin gay this
9022,1,0,ewh bitch look like inbred
9023,1,0,ewww bitch canunot fuckoff
9024,0,0,except i used super tan im yellowpale lol
9025,1,0,except dat hazel nigga rt i think dem hoes lahhh regulari know i hit em too
9026,1,0,excuse me heres nose i found business hoe
9027,1,0,exes swear better see next bitch
9028,1,0,experience charlie married woman loves hot phone sex strangers can get off 27
9029,1,0,experience charlie married woman loves hot phone sex strangers can get off 27
9030,0,0,experience charlie married woman loves hot phone sex strangers can get off 27
9031,1,0,extra hard hoes
9032,1,0,eyebrows like wall street homes rt rt yall bitches wilding pencil
9033,0,0,ff consistently one marvels worst properties ultimate ff good entire ultimate universe trash
9034,1,0,fuck are you talkin about rt like guy asks number says ugly bitch say no
9035,1,0,fuck you we yall faggots next
9036,1,0,fuck you fucking lowlife piece trash
9037,1,0,fucking walk off in the bronx
9038,1,0,fwm twitter got strippers escorts artists hustlaz hittaz bitches niggas im dat dude
9039,1,0,face yo bitch could love
9040,1,0,facebook fags
9041,0,0,facebook birdsim
9042,1,0,facts bitch sometimes
9043,1,0,faded swear god im faded bitch educated clients pay payment
9044,1,0,faggot ass bitch nigga
9045,0,0,fairy tale hat free crochet pattern child adult
9046,0,0,fairy tale world lmao
9047,1,0,fake ass hoes around
9048,1,0,fake ass people thats i respect em frontin ass bitches
9049,1,0,fake niccas aint far dog right ya face
9050,0,0,fake tits a hoe can u guess i twitpic halloween costumes
9051,1,0,falls pussy like quick sand
9052,1,0,false start bitches
9053,1,0,fam telling bitches sterile hit em raw gtgtgtgtgtgt
9054,1,0,famous women biggest hoes
9055,0,0,fantasy squad trash
9056,1,0,fat trel niggah
9057,1,0,fat ass hoe holding machine
9058,1,0,fat ass inbred rednecks like paula deen breed going extinct i mean look woman i would hate scale
9059,1,0,fat bitch
9060,1,0,fat bitches twitter names princesscookieneckbackcrack lmaoo
9061,1,0,fat bitches got pictures
9062,1,0,fat bitches need love ill fuck em
9063,1,0,fat fucking funky nasty ass hoes
