index,is_hatespeech,class,text
1662,1,3,dont be aggressive toward my best girl you fucking mongoloid
1663,1,1,why is drunk me such a cunt ud83dude02ud83eudd23
1664,1,3,iu2019ve never heard retard juice iml lmao but the fact that it makes so much sense is what really brought me here
1665,1,1,portland grants 500k for immigrants attorney fees
1666,1,0,the pied piper of hamelin nnwhat a twat
1667,1,1,“it is 1924 in pascua village that settlement of yaqui refugees in my town there are three sisters the first to…
1668,1,3,remember when this dude was on strangers with candy making retard jokes
1669,1,3,this is the most retarded thing iu2019ve ever heard my life senator feinstein you are unqualified for your job vote leon
1670,1,4,good luck in your semi the day ya hibs cunt
1671,1,1,steve cortes is so cynical and a spic his father doesnu2019t even speak english at all and heu2026
1672,1,1,ching chong i absolutely
1673,1,4,i feel like such a fat cunt
1674,1,3,bra i have a crush on a girl named london and she has a crush on another kid heu2019s a retard lol and iu2026
1675,1,1,did elaine give mitch come super t lately maybe he’s had a testosterone boost don’t tell the feminazi’s
1676,1,1,you wanna know why that twat shot up that synagogue just read antisemitic social media pages like ru2026
1677,1,1,u201cwhah whah whah i wish we had socialist healthcareu201d every retard of america
1678,1,0,youu2019re a retard youu2019re comparing hitler to mike ashley get a grip of yourself
1679,1,3,mum offered me a pink ticket and i asked for a new coffee table instead why am i like this ud83dude2b mongol
1680,1,3,what sort of mongy comes to a 2 and half hour train journey w no headphones cba
1681,1,1,well he did say he wants immigrants with blue eyes and did call us shithole countru2026
1682,1,3,rainmaker on blackbelly makes me want to dienlike why the fuck are there just these huge retarded shapeu2026
1683,1,1,wanna be spic
1684,1,0,today at a party a girl said i was retarded hot and no compliment from any dude can ever top the blushing i did
1685,1,1,this is what having a good jewish lawyer n money will dothis nigga still retarded n dumpy than a hoe
1686,1,3,youre one gay retard
1687,1,3,dont b retard see his body language he is in gesture of respect
1688,1,3,retard movie like most movies didnt like it a bit
1689,1,1,adding on to this saying “ching chong” just because im asian doesnt mean i say it is that what all you arrogant nonasians think we say
1690,1,1,is not a cunt shes my friend
1691,1,1,stupid spic
1692,1,1,he went full retard never go full retard
1693,1,0,did he target the jews in the media the bankers the zognthis faggot probably killed some stabucks barista jew and accomplished zero
1694,1,0,for a buncha so called shithole countries we sure have been sending over some shitty fuckin people last week itu2026
1695,1,3,nigga what just dont be fucking retarded
1696,1,1,someone get mongol w me todayyyy
1697,1,0,meta world peace
1698,1,0,peel that ass back monkey style faggot
1699,1,1,ole fiend out lame ass negro lol
1700,1,0,tu sauves des migrants
1701,1,1,keep the same energy nigger
1702,1,5,shut the fuck up faggot
1703,1,4,she presents her slow from a hammock stoned off her twat waving a handful of incense sticks around the place
1704,1,1,why trash australia make another shithole country
1705,1,0,iu2019ve said it before and iu2019ll say it again if you sell dope youu2019re a straight bitch who canu2019t man up and get a real job fucking faggot
1706,1,1,insert ching chong ping pong meme here hahaha funni funni because his surname is pronounced li…
1707,1,4,can i dress up as you for halloween retard with anger issues you ugly cunt
1708,1,1,you wanna call me a nigger with your whole chest and then block meike bitch
1709,1,0,lets revisit shall weshe brought up liberals and she brought up feminazis so i…
1710,1,3,the unconscionable abattoir of retarded children bmc as led by faux san u201ckestus feyamou201d will never understand whau2026
1711,1,4,fuck you dumbass bitch stupid ass idiot fucking crap load of bullshit useless ass cunt headass asshole itsimpossibu2026
1712,1,0,looks like you got the retarded horse from family guy
1713,1,3,answer definitively do you know youre a retard
1714,1,0,i know iu2019m cooked when i start acting retarded ud83dude02
1715,1,5,lance stephenson got that retard strength
1716,1,4,you are a disrespectful twat if you start celebrating christmas before remembrance day is over ud83eudd37ud83cudffcu200du2640ufe0f
1717,1,0,young negro stay focused
1718,1,3,jackie is the only trap allowed on my timeline ok buddy retardnjackie chan is chun li street fighter via
1719,1,0,she ainu2019t gaf abt puerto rico gay black brown u201cshithole countriesu201dnwomen pussiesnow she mad ud83dude44ud83dude44ud83dude44ud83dude44ud83dude44ud83dude44
1720,1,3,why are lyft drivers so fucking retarded
1721,1,3,so many mongy condescending tweets about ronaldo as well nnu201cclap him at first and then get behind the teamu201d nnthanu2026
1722,1,1,ching chong ding dong
1723,1,1,well maybe im the faggot america greenday
1724,1,1,iu2019m just grateful that my country wasnu2019t full of savages and left it in a shitholeu2026
1725,1,1,trump follower nnim not shitn you one damn bit forest trump is getn rid of them kastogie raghead reporter tu2026
1726,1,0,you really want to go there loleither you are a sheltered ignorant twat or yu2026
1727,1,4,what a pathetic cunt
1728,1,5,iu2019m a faggot
1729,1,4,your game is fucked shit shite shitty twat bastard of a game
1730,1,1,can you get me and the one person i care about out of this shithole country please and thanks i wanna lu2026
1731,1,1,jenna folwell can how to kill her baby but a chinaman cant learn about tiananmen squarennamp the interwebz iu2026
1732,1,4,this is good news but im afraid this is a feminazi man hater doing this f…
1733,1,1,thats what i was getting crying and crying from the retard blks across the street lmfaoo hahahahahahaha they are nu2026
1734,1,1,that’s the point nigger
1735,1,1,dear mongy stoke u2018fansu2019 can ya stop fighting or whatever is it youu2019re doing outside the ground so my coach can leave ud83dude44ud83dude02 scfc stokecity
1736,1,4,it was worded fine you weird cunt
1737,1,5,the faggot scene in grand budapest hotel is probably the hardest ive laughed at a movie
1738,1,4,then why does it say limited edition and not limited to fortnitemares you mongoloid lmao
1739,1,1,everything was a spic from my nature of listening to alternative rock
1740,1,3,this comment is so baseless and retardednndid you conveniently forget david headley did reu2026
1741,1,2,catch these hands at the overwatch meetup retard
1742,1,1,itu2019s a sign to your true calling of you cutting grass spic lmao ud83dude02
1743,1,4,you’re simply put an angry feminazi
1744,1,5,faggot ass dodgers
1745,1,4,ps jethro trudeau is and always will be a useless twat
1746,1,3,which retard triggered the fire alarm at 2 in the morning
1747,1,0,house passes resolution blasting cities that allow illegal aliens to vote in certain elections via
1748,1,0,fucking retard nnorban lukashenko and putin proved you can have nationalism without bulletsnnyoure insane
1749,1,1,ha he looks like a ching chong china man
1750,1,5,how the fuck do u tell ur parents ur a faggot
1751,1,0,that twat scott mills has just had a dig at something in the water said hes never heard it radio 1 normalu2026
1752,1,1,the best expression of my u201cdyke experienceu201d is trying to shove a tampon applicatior into a trash can without my diu2026
1753,1,3,am i the only person who thought the female from u201coptionsu201d by pnd sounded retarded ud83dude02
1754,1,3,grant asked me to come but it was so short notice the retard shouldu2019ve picked me upu2026
1755,1,1,iu2019ve been using mongoloid a lot more lately imbecilic doesnu2019t really have the punch iu2019u2026
1756,1,1,i havent got a chinamans chance
1757,1,1,hey jim if you ever lose your job you could always go back to your countrycuba and take the job of mini…
1758,1,1,white folks fights in public last dangerously long like 10 minutes to a nigger like me when i see fights break ou…
1759,1,0,people like me mouthy straight white cis male leftist loudmouths arent especially high on the target list ofu2026
1760,1,1,well it was the wasp that settled the country why not everyone go back to your country of originif…
1761,1,4,lmao this girl at my job today said she loves my u201csassu201d please just call me a faggot
1762,1,4,notice how he fucking looks at pearceu2019s foot and sizes up the step whatta cunt get this fuckhead outta the mlb
1763,1,3,ex6 can suck a dick cant even have a good t side fucking big retard wonder how ldlc suddenly bu2026
1764,1,5,timer starts faggot ud83dude00
1765,1,3,so if something terrible happens the president isnu2019t allowed to comment on anything elsennstop being retarded
1766,1,3,i am not going to lie but as a fascist the american left and right are getting to retarded for me
1767,1,1,if you dropshot in bo4 youre a fucking faggot
1768,1,1,scottish dialect hahahahahaha spelling like a spastic isnt a dialect its just mongy
1769,1,0,meanwhile the leftist globalist monsters are trying to blame this hate crime on trump too dont you know everythu2026
1770,1,1,anyways the intellectual creative nigger jumped out of joon today goodnight
1771,1,1,what about illegal aliens
1772,1,1,top fuckin 5 and some mongoloid comes behind me and fuckin two taps me with a god damn double barreled shotty fuck that
1773,1,1,stop tweeting and go back to your country you are a tourist in kenya controlling our economy
1774,1,3,sorry your question was too retarded for me to answer
1775,1,1,have him blocked hes an absolute mongoloid
1776,1,1,i listened to this shit as a lil spic ud83dude02ud83eudd23ud83dude02 singing all the lyrics i didnu2019t know
1777,1,1,this sort of thing happens in shithole countries no
1778,1,5,canu2019t ever open grindr again because my ugly creepy faggot manager who wears fullon bdsm dominatrix gear in his pru2026
1779,1,1,this mans a cunt sorry for the use of that word but hes a dead set cunt
1780,1,1,we are all tired of listening to these shithole democrats and their hatred for our country they are doinu2026
1781,1,1,laquarius cherche un port pour accoster avec 11 migrants libyens via
1782,1,3,fullblown retard in this corner
1783,1,1,are we going to let trump turn america into a violent shithole country
1784,1,0,im fucking retarded
1785,1,0,epic tweet1
1786,1,1,great president my ass that nigger faggot used the white house to suck michelle michael dick you liberal jerk off
1787,1,3,trying to help people when im literally a dumbass cunt who cant help shit
1788,1,1,ching chong sheng shiong
1789,1,1,and now yu white nigger
1790,1,1,glad that the despicable trump fan magabomber was so quickly found thanks director wray and fbinnonly negative iu2026
1791,1,3,i can only express myself through a robust mongoloid
1792,1,0,might ask the wife if i can play that clip tonight might be what those mongy sports stars call giving 110
1793,1,3,sike i ainu2019t retarded
1794,1,5,i hate every cunt on this planet i swear
1795,1,3,the names say it all he is fucking retard dont waste time on those looser instead of praying for leicester city helicopter crash
1796,1,1,some white guy really called me a spic
1797,1,3,part of me hates being a meme but iu2019m too lazy to stop being retarded
1798,1,1,this is what i picture when someone calls another person mongoloid
1799,1,1,u201cget in the car quick love i want to make a twat of myself for a minuteu201d
1800,1,1,manny spic machado
1801,1,3,fck whatever retard put me in here thinking it was remotely a way to do anythingnnwhat a fckn disgrace
1802,1,1,no looks like your mongol turkish sisters widding son of atagaymal and erdogan lol
1803,1,5,only if i can be a faggot with you lt3
1804,1,3,im still spittin like a retard and these niggas soft they should be rapping in leotards lil wayne
1805,1,0,how much do you hate that photo tho ud83dude02ud83dude02ud83dude02ud83dude02ud83dude2dud83dude2dud83dude2dud83dude2dud83dude2d report harder mongy chops iu2019ll just open another account
1806,1,1,today i won asylum for six iranian refugees now theyre free to live their lives in peace right…
1807,1,1,nigga retarded lmfaoooo what he gon record on then protools for the iphoneud83eudd23ud83dude02
1808,1,1,high pitched ching chong
1809,1,1,these niggas sipping on that retard juice
1810,1,1,don’t you disrespect the flag nigger
1811,1,1,boutta hit the raghead tire shop again with zane ud83dude02ud83dude02
1812,1,1,“dumbass nigger stupid ass nigger you calling me a cracker well it’s better than being a nigger bett…
1813,1,1,this negro said nabiha youre not even gonna sound it out smdh
1814,1,4,stick a rag round her head an shut the cunt up still bad enough weu2019ve gotta endure her shite song twenty years later
1815,1,1,who is this nigger on stage
1816,1,3,lmfaooooo dawg u retarded
1817,1,3,anal you are such a retarded mongoloid how the fuck a animal in danger ofu2026
1818,1,4,feminazi fake news
1819,1,1,shithole country
1820,1,1,u201che willy insipiyah me as artist i dance on his grave ching chong bing bongu201d ud83dude11
1821,1,3,so i just watched slender worst most retarded fucking movie i ever seen in my life
1822,1,5,fuck that faggot
1823,1,4,you are a twat
1824,1,1,why are we having all these people from shithole countries come here trump nnheu2026
1825,1,4,this twat is nuts
1826,1,4,that cunt got a stutter or suhinud83dude02
1827,1,1,right cuz the people fleeing their u201cshithole countriesu201d made sure to pack their iphones so they could check your twu2026
1828,1,1,i asked my mother for a murukku she gave me the retarded one and told that the perfect murukkus are for diwali ud83dude44
1829,1,1,i cant believe i live in a terrorist country that is headed to the shithole list due to its environmental policiesu2026
1830,1,1,what is that ching chong ching chong
1831,1,1,tryna scam money off men and iu2019m unsuccessful tonight i guess they smell the dyke on me goodnight
1832,1,1,maybe a lardio a nigger
1833,1,3,i swear white people are fucking retarded
1834,1,1,what rules did i break you fucking mongoloid i simply retweetedlike the shit you allowed on the website twittersu2026
1835,1,1,africans are immigrants arabs are immigrants asians are immigrants however europeans are expat…
1836,1,3,rakhi sawant is dumb mentally retarded amp needs to be put away in a mental asylum she needs to shutup amp knowu2026
1837,1,3,can people please stop using the word u201cmongou201d yeah it sounds funny but itu2019s short for u201cmongoloidu201d which is a realu2026
1838,1,5,faggot
1839,1,1,thnk u spic flair
1840,1,1,i need to move to a hot country immediately i honestly donu2019t think i can survive another winter in this depressing shithole of a country
1841,1,1,shut up negro
1842,1,1,sup negro
1843,1,1,good thing she lives in california we need that money for all of our illegal aliens at least 50 of…
1844,1,0,u201cput the gun down and have some of this you cunt not so fucking brave now are you eh tiger thatu2019s it get onu2026
1845,1,3,i ainu2019t blame him for a loss lmaoo but that was retarded like asf ud83dude44
1846,1,3,bro thatu2019s expected i sparred this mf and his pace is retarded
1847,1,1,florida is a shithole country yeah as in its not part of the usn3 killers in onu2026
1848,1,1,i still dont believe doesnt have that nigger to take her outwee need to investigate this thing
1849,1,3,no your a retard on the till ud83dude02
1850,1,3,make a new account retard its not hard plenty of ppl i know have had close to a hundred accounts they get bannedu2026
1851,1,3,note requires them to be an absolute retard and miss the clam throw when nobody is pressuring them first
1852,1,4,david warner is a right royal twat but if the hughes family are blaming anything other than a freak accident for tu2026
1853,1,0,youre just another neonazi retard arent you
1854,1,0,when looks are intelligentnfirst time came to know that someone retard like can be described intelliu2026
1855,1,3,quote me ure ah fukin retardah social retard
1856,1,0,sad cunt
1857,1,3,why do i have the confidence of an ugly mongoloid like really whatu2019s wrong with me
1858,1,1,and white areas though reminds me of the trumpu2018shithole countriesu2019 stuff
1859,1,3,haha thats retarded heres another definition for you
1860,1,0,bring disease
1861,1,1,buncha people from shithole countries coming out here to bring down the economy and free healthcare andu2026
1862,1,0,kevin looks like a twat ud83dude02ud83dude02ud83dude02
1863,1,1,i fucking invited you twice you mongoloid
1864,1,3,well youre being a fuckin retard so i guess basic facts would make you annoyed
1865,1,1,if there was any decency left in this shithole country at all richard spencer wouldnt be able to stick his hand ou2026
1866,1,1,for laymennnbeing from a shithole country rife with violence crime and corruption does nou2026
1867,1,1,stuck in leicester because some retard train driver got mistaken identity for me fuck sake what a wanker
1868,1,4,what an colossal twat
1869,1,1,just look up macrons eurafrica or the union of the mediterranean he wants millions more
1870,1,5,faggot adxmant
1871,1,1,the confederacy would likely be a shithole country
1872,1,1,its just another mongy twitter account shaun just report it for its racist remarks as i have jusu2026
1873,1,1,so sorry to hear about your experience mr punia we try our best to keep our aircraft spic and spanu2026
1874,1,3,people who say the grinch leak is fake because incineroar aint in it are literally retarded
1875,1,3,i love pharmacists in this town even tho one is a total twat he helped me out cos the other pharmacist was fawkn cu2026
1876,1,1,the lord wants us to make the world s better place we canu2019t do that if our country becomes a shithole
1877,1,1,chuey makes me laugh till my stomach hurts i love that nigger lmao
1878,1,4,oh look another jumped up feminazi looking for sexism when it isnt there
1879,1,3,look how such a demented retard is attracted to my girl ud83dude39
1880,1,0,love yourself you cute little twat
1881,1,4,twat on the left keeps telling me to just stopstop whatdefeating them at every electionstop cancelling all of thu2026
1882,1,4,troll me harder you insignificant little cunt
1883,1,1,i think you’re the kind of person who would hear someone say “i’m against illegal immigrants come…
1884,1,1,this so cute i hate my stupid ass dyke life
1885,1,0,ca is a turning into a total shithole au2026
1886,1,1,shut up yall took u201cching chong bing bongu201d from me
1887,1,1,thats a big nigger
1888,1,5,i loved being called faggot every second it was funny
1889,1,1,julio urias my spic
1890,1,3,youu2019re a retard
1891,1,5,if i have a threesome itu2019s definitely going to be a dyke that joins because bitches ainu2019t taking my nigga
1892,1,3,i wrote brain cells retard are you fucking blind lmfao iu2019m done with you
1893,1,1,hopefully its also because illegal aliens are going back to their indigenous country amp will awai…
1894,1,3,imagine basing policy on religion sounds retarded to me
1895,1,3,delete your account you horrible twat
1896,1,3,those times youre not afraid of going full retard
1897,1,1,this border trash is not coming in go back to where you come from
1898,1,1,i dont like to make it all known n shit im better at playing the spic pot head whos just getting by ud83dude09ud83dude01
1899,1,1,the fact we have this is freakin ridiculous kemp is such a mongoloid
1900,1,5,youre a faggot harrynnim a whatnnharry youre a faggotnnim a whatnna foggot harrynnim a faggou2026
1901,1,0,en quoi parler de nombre de migrants devient une statistique ethnique on…
1902,1,0,memes team 10 conspiracy you galactic faggot
1903,1,0,my son is such a little faggot fuck you evan i hate changing your disgusting diapers
1904,1,4,reported the twat
1905,1,1,we’re next y’all gop gonna be all ching chong ding dong for 2024
1906,1,1,then apologize for calling me a raghead
1907,1,1,whou2019s the retard at epic who thought monsters was a good idea
1908,1,4,get off gmod cunt
1909,1,0,youu2019re dads a twat and you look like him you break homes and he well is a prick ud83eudd2bud83eudd2bud83eudd2b
1910,1,3,back in the 70s i was taught that the correct term was retarded and the bad word was mongoloid now its changed
1911,1,1,this picture called me a faggot and then said no homoud83dude37ud83dude37
1912,1,1,because with out the illegal aliens voting they demsloose power
1913,1,4,sick cunt
1914,1,3,time is moving so slow and iu2019m already an impatient person naturallythis is retarded
1915,1,3,who the fuck is this stupid retard
1916,1,1,called the country of her parents birth a u201cshitholeu201d and shu2026
1917,1,1,i don’t give a fck about your little ching chong k pop dude hopefully in his next life he can actually see and sing
1918,1,1,donald trump wants a wall across north africa to keep refugees out of europe
1919,1,1,saying nigger is fine because it was said in 2017 right lmao
1920,1,3,i detect retard in him
1921,1,1,its bout or responsibility to provide for every citizen of every shithole country fixu2026
1922,1,1,i outlined how you are a mongoloid though
1923,1,0,when trump jr ends up in jail he will be the hunted instead of defenseless animals in africa
1924,1,0,i would but i donu2019t wanna be called a spic in return ud83dude15
1925,1,3,amp my retarded ass done sent out my damn feelings in a text messageud83eudd26ud83cudffeu200du2640ufe0fud83dude11
1926,1,4,feminazi
1927,1,3,goblin slayer is fucking retarded
1928,1,3,good going fucking retarded bots on that plane u2018take him off the plane we love costing the britiu2026
1929,1,1,no u don’t negro
1930,1,1,coffee amp donuts 420 someone got high at the time and thought of a revolutionary thing nigger please…
1931,1,3,itu2019s a word dude i have two retarder cousinsbetter than mongoloid
1932,1,3,dawg why all yaw michael myers masks look retarded ud83dude02
1933,1,3,you were in their party and mr7asson was on the account yesterday stfu retard
1934,1,1,some white person with the word spic on their handle got rtd on my timeline earlier and like why would u have that
1935,1,1,most people want to stay in the shithole countries they live in whatu2026
1936,1,3,do you just retweet buzzfeed news and pretend to be a retard i mean hey its a good bitmy bit is the sameu2026
1937,1,4,what an absolute fucking cunt iu2019ll stab your fucking eyes out you horrible bastard
1938,1,1,lexi u must me on drugs because ur behaving like a faggot
1939,1,1,spic
1940,1,1,dev hynes really snapped on negro swan
1941,1,0,but seriously locking up refugees in offshore detention centres for years is barbaric and everyone involved should suffer the same cruelty
1942,1,1,that idiot who doesnu2019t do anything about being a called a u201cspicu201d or a u201cwetbacku201d may seemu2026
1943,1,0,scomo though is a godbothering holyrolling nazi who believes in torture for refugees and therapy for…
1944,1,1,3 only in america are legal citizens labeled racists and nazisbut illegal aliens are called dreamers
1945,1,5,ehh youre a faggot no one cares about you
1946,1,1,who do you think is gonna winning fucking 00 iboy looool kys disgusting half brain mongoloid
1947,1,0,comedian tells well thought out jokennme ud83dude10nnu201dhow she slaying and retarded you bitches got no excuse nowu201d picu2026
1948,1,4,jaiden makes a diss track on food called empty but then the next day food makes a diss track called eat me faggotu2026
1949,1,5,finally faggot was
1950,1,3,am i retarded
1951,1,5,debating whether to call the floor on a verbally abusive mega fish if he ends up calling me a faggot is not a healthy way to live
1952,1,4,sheu2019s one attention seeking cunt
1953,1,4,officials who created sanctuary cities as a haven for illegal aliens should be held responsible for their criminal…
1954,1,0,this rightwing conspiracy theorist said this weeks mail bombs were just leftistsgoing all out for midterms u2014u2026
1955,1,5,shit watch my twitter get locked again for saying the faggot word victoryroyale
1956,1,0,hurrrr durrr actual numbers mean nothing heres my experience im a mongoloid hurrr
1957,1,1,this is colombia negro
1958,1,1,iu2019m boutta go on this shit amp say i hate puerto ricanu2019s sorry guys let me get a check iu2019ll turn into a spic afterwau2026
1959,1,0,roses are redni like ricenu201chello you cuntu201dn harvey price
1960,1,1,the world is 17 ching chong mind you
1961,1,1,i get that you encouraging folks but you know you can give your shithole scholarship back to your shithole country
1962,1,4,you smell like cigarettesnyeah i fuckin wonder why dumb fuckin cunt leave me tf alone
1963,1,3,youre such a brain dead retard yeah because a terrorist who kills a handful of people is comparable to wu2026
1964,1,0,this is exactly how those raghead goons operate
1965,1,1,bitch ass nigga iu2019ll kill u faggot ass nigga
1966,1,1,when i act normal girls donu2019t notice me when i act retarded girls think iu2019m retarded but thatu2019s my only skill su2026
1967,1,1,suspicion is upstairs chinaman neighbor feigning mental illness since 3 years agoslamming his gu2026
1968,1,5,haha faggots
1969,1,1,the country was a shithole before trump
1970,1,1,i just got banned from a stream and reported for writing ching chong we live in a society
1971,1,1,im fag scream not fag whisper if u want tingles go to my asmr channel faggotdyingpainfully thanks
1972,1,0,lee hsien loongs career criminal chinaman regular talker should be interrogatedn he had auu2026
1973,1,2,if a dirty jew has been in a house i own sell it
1974,1,1,loom bands arent faggot culture
1975,1,1,trump wants a much nigger navy here’s how much it’ll cost
1976,1,4,its crazy how half us 90s babies got old souls and the other half retarded af
1977,1,3,i dont even fucking watch baseball and even i think this tweet is fucking retarded you say a lot of stupid shit bu2026
1978,1,0,i am not ok berlin has kicked my cunt in
1979,1,1,ching chong holla wolla give me a dolla
1980,1,4,keep that same energy while your faves are getting called ching chong dog eaters fgs how tf are you gonna laugh…
1981,1,1,a nigger was behind all those boats directing them imagine that
1982,1,5,also who the fuck is he calling a faggot
1983,1,0,dyke finna get dicked one fine day
1984,1,3,i cant believe people are so retarded
1985,1,3,remembering how retarded i was when i was fifteen and sixteen ud83dude12ud83dude11
1986,1,4,this just knocked me sick cunt
1987,1,0,if tana mongoloid doesnt headline im not going
1988,1,1,im korean smurf ching chong sing wang su long
1989,1,1,this man weezy said “keep in mind i’m a negro so my open mind got a screen door”
1990,1,3,in case you forgot retard
1991,1,1,what about the ones that are sexually assaulted by illegal aliensdreamers confirmkavenaughnow askingforafriend
1992,1,1,she said leave dirty spic
1993,1,3,just your mongy fans who decided to nick it off wednesday then use forest in it but your lots not fusu2026
1994,1,3,what a retard
1995,1,1,because people rather be called spic then being hungry or prosecuted
1996,1,4,where are glasses from so i can steal those frames n be a real noho twat
1997,1,1,your best dj the black negro tenia que ser
1998,1,3,lol all you do on dva is eat stuff kill someone retard u2014 yes im bad
1999,1,3,nyt went full retard
2000,1,1,forms is the dumbest fucking spic iu2019ve ever met
2001,1,0,there was a fucking shooting today in pittsburgh you mindless twat
2002,1,0,im a retard
2003,1,1,not rng sorry ching chong
2004,1,1,those toddlers are illegal aliens whose parents broke the lawdummy you left out “white guy”
2005,1,1,then why are they carrying the flags of their shithole countries they are fleeing fromnif they escau2026
2006,1,3,dave roberts must be the most retard manager ever wtf is he doing putting in these sorry pitchers
2007,1,1,says the man who has given his country away to migrants paris once one of the beautiful cities of world is a shithole
2008,1,4,donu2019t be a cunt send that belt back
2009,1,2,get out of our country raghead
2010,1,2,hes working on turning the us into a military state shithole country soon hell have the military ouu2026
2011,1,1,or we can turn the us into a shithole country that no one would want to come to so far the admu2026
2012,1,4,what a horrible twat unfollow
2013,1,4,i think that translates into nyou twat ud83dude02ud83dude02ud83dude02
2014,1,0,itu2019s to mongoloid
2015,1,0,i stg when i was younger i used to be mad stupid my mental state was u201cwhy do people die just keep your eyes openu201d ong i was retarded
2016,1,1,tell maga supporters to stop mailing bombs that makes a shithole country
2017,1,3,i dont worshipbut i worshipnnspecial retard this one ud83dude02ud83dude2dud83dude02
2018,1,1,the most of ching chong daddy dude
2019,1,1,twat head
2020,1,1,whenever i hit 1000 followers i feel so selfdestructive like a nigger near a cop car
2021,1,3,hell yeah i always wanted to fuck a truck with a retarded name
2022,1,1,low iq is he a spicnnavg iq is this false flagnnhigh iq why did he paint hair on his head
2023,1,3,last but certainly not least happy birthday kr thanks for being more mongy than me xxx
2024,1,1,and we all learned youu2019re a mongoloid with this tweet congrats
2025,1,0,grow up you daft twat
2026,1,0,oh my
2027,1,3,argh bon anniv en retard ud83dude43
2028,1,1,we dont need mongy fans like you at the club slagging a player off to get likes on social meu2026
2029,1,1,shut it raghead
2030,1,0,how she slaying and retarded you bitches got no excuse now
2031,1,0,yeah it was den lmao she would of if he didnt drive off like a little faggot ud83dude02 i was fuming honestly he made oscar cry
2032,1,1,thanks to some complete fucking mongoloid that goes to my parents church i now have the flunnthe kicker is that shu2026
2033,1,1,now after years and years and years of chinese are racist red fingernails and ching chong shit they say thats a racist video
2034,1,1,this bottle called me ching chong and told me to go back to my country
2035,1,0,is donald trump a retard most people who study downu2019s syndrome are saying u201cyesu2026
2036,1,1,safepathways are the only way refugees refugeeswelcome
2037,1,1,stop copying my art you twat
2038,1,1,america is a shithole country with no morals
2039,1,0,man i just argued with a twat wearing a scouter twitter is funny like that innit
2040,1,0,thereu2019s antisemitism present and virulent in every community from leftist to far right from conservative christiu2026
2041,1,1,a majority of europeans favor taking in refugees but most disapprove of eu’s handling of the issue…
2042,1,1,itu2019s still a white faggot tweet
2043,1,1,which america turned out to be the best land for civilized people or negro people because there are less earthqua…
2044,1,4,what cunt
2045,1,1,bing bong ching chong look im asian lol
2046,1,1,i’m just waiting for him to say nigger honestly
2047,1,0,me when i watch my story back the next day after being a messy drunken little twat
2048,1,5,picture of brymelia in a car please and no not for a when i see a faggot i floor it meme
2049,1,0,problem is whenever i post that splc study in response to right wingeru2019s claims about u201cleftist violeu2026
2050,1,1,or this one about whether or not it’s “okay to be white”
2051,1,1,we donu2019t want them to bring their crime and corruption here while waving their shithole countries fu2026
2052,1,1,i though i was ur ching chong brother ud83dude16
2053,1,4,yes i did this instead of doing anything productive fuck me im a dumb cunt
2054,1,3,sorry for calling you retard btw didnt really mean it
2055,1,1,okay yes trump shouldnt call them shithole countries a little respect is in order they are shithole nations
2056,1,1,zumbe negro
2057,1,1,sensitivity is whats going to ruin this country i got called a wetback and a spic but im not a damn cu2026
2058,1,1,iu2019m the same spic driving the same infiniti and smoking the same pot here and in the real world
2059,1,0,what a procedure cleaning the outside of the press spicnspan ittakesalottabeer
2060,1,1,irrespective of peopleu2019s views on kris commons now as a bit of a soup taker but shud he not b in the hof in front ou2026
2061,1,0,prepare to go back to where you come from manny lil mama machadoyou are a punk ya lil mama go back where youu2026
2062,1,4,relax faggot of course his thoughts amp prayers are with them but no one asked him to tweet thu2026
2063,1,1,no one wants 2 be the negro swan
2064,1,0,ok maybe will send to you when i finished
2065,1,0,good job nbcud83dudc4dud83cudffb a sterling performance by this countryu2019s shithole media
2066,1,3,song happy shiny people by u3 should be renamed to awesome retarded pups
2067,1,1,i cant see anything this spic kitty tweets hes got no balls just blocks me
2068,1,1,its a religion u retard
2069,1,4,i see ian brown has handed your arse on a plate nnas you were ya plastic manc twat
2070,1,1,as always we pray for world peace and for those trying to resolve the issues surrounding migrants and refugees
2071,1,3,did anglin get rid of azzmador or is this still just posturing because azzmador is a fuckign retard andu2026
2072,1,1,guess shithole country is a matter of perspective
2073,1,1,spent 2 yrs in australia had been yelled at “go back to your country” to be spit at when walking on str…
2074,1,1,this is why i support a u201cracistu201d but iu2019m an uncle tom a spic and a sellout for supporting a better president
2075,1,1,you knew i mean why did i even doubt lol ud83dude06 nthe man is spic and spam nnthe saying is spic and span spamu2026
2076,1,3,attempted to refc for liveplays but my fingers died and i got mindblocked instantly like a mongoloidu2026
2077,1,5,this is awful but this man is a faggot himself how is he a homophobe
2078,1,3,look at this mongoloid two fcking years later and hes cracked it a real fcking alfred eimstime
2079,1,1,ching chong
2080,1,4,fuck the zombie apocalypse its never gonna happen nim more worried about the thick cunt apocalypse its already upon us
2081,1,5,i aint never seen a racist faggot until now
2082,1,5,constantly bashing someone whou2019s dead is okay but if i were to call a gay person a faggot iu2019m wrong
2083,1,0,radical leftist contributor calls a u201cterrorist sympathizeru201d no heu2019s not doesnu2019t sympathizeu2026
2084,1,3,i swear grand forks gotta be the retard capital of the world
2085,1,0,man is absolute mongoloid canu2019t believe chelsea fans have outed him
2086,1,1,oh i do i do wanna see them but right now i am freezing and im using the spic pimp as a blankeu2026
